관측소명:영종대교
위도:37.545556
경도:126.584444
관측시간	조위(cm)	수온(℃)	염분(PSU)	유의파고(m)	유의파주기(sec)	최대파고(m)	최대파주기(sec)	풍속(m/s)		풍향(deg)	기온(℃)	기압(hPa)	시정(m)	
2023/04/01 05:19:00	404	-	-	-	-	-	-	-	-	-	-	1016.3	-	
2023/04/01 05:20:00	404	-	-	-	-	-	-	-	-	-	-	1016.3	-	
2023/04/01 05:21:00	403	-	-	-	-	-	-	-	-	-	-	1016.3	-	
2023/04/01 05:22:00	401	-	-	-	-	-	-	-	-	-	-	1016.3	-	
2023/04/01 05:23:00	400	-	-	-	-	-	-	-	-	-	-	1016.3	-	
2023/04/01 05:24:00	399	-	-	-	-	-	-	-	-	-	-	1016.3	-	
2023/04/01 05:25:00	398	-	-	-	-	-	-	-	-	-	-	1016.3	-	
2023/04/01 05:26:00	397	-	-	-	-	-	-	-	-	-	-	1016.4	-	
2023/04/01 05:27:00	396	-	-	-	-	-	-	-	-	-	-	1016.4	-	
2023/04/01 05:28:00	395	-	-	-	-	-	-	-	-	-	-	1016.4	-	
2023/04/01 05:29:00	394	-	-	-	-	-	-	-	-	-	-	1016.4	-	
2023/04/01 05:30:00	393	-	-	-	-	-	-	-	-	-	-	1016.4	-	
2023/04/01 05:31:00	392	-	-	-	-	-	-	-	-	-	-	1016.4	-	
2023/04/01 05:32:00	391	-	-	-	-	-	-	-	-	-	-	1016.4	-	
2023/04/01 05:33:00	390	-	-	-	-	-	-	-	-	-	-	1016.4	-	
2023/04/01 05:34:00	389	-	-	-	-	-	-	-	-	-	-	1016.4	-	
2023/04/01 05:35:00	388	-	-	-	-	-	-	-	-	-	-	1016.4	-	
2023/04/01 05:36:00	387	-	-	-	-	-	-	-	-	-	-	1016.4	-	
2023/04/01 05:37:00	386	-	-	-	-	-	-	-	-	-	-	1016.4	-	
2023/04/01 05:38:00	385	-	-	-	-	-	-	-	-	-	-	1016.4	-	
2023/04/01 05:39:00	384	-	-	-	-	-	-	-	-	-	-	1016.4	-	
2023/04/01 05:40:00	383	-	-	-	-	-	-	-	-	-	-	1016.4	-	
2023/04/01 05:41:00	382	-	-	-	-	-	-	-	-	-	-	1016.4	-	
2023/04/01 05:42:00	381	-	-	-	-	-	-	-	-	-	-	1016.4	-	
2023/04/01 05:43:00	380	-	-	-	-	-	-	-	-	-	-	1016.4	-	
2023/04/01 05:44:00	379	-	-	-	-	-	-	-	-	-	-	1016.4	-	
2023/04/01 05:45:00	378	-	-	-	-	-	-	-	-	-	-	1016.4	-	
2023/04/01 05:46:00	377	-	-	-	-	-	-	-	-	-	-	1016.4	-	
2023/04/01 05:47:00	376	-	-	-	-	-	-	-	-	-	-	1016.4	-	
2023/04/01 05:48:00	375	-	-	-	-	-	-	-	-	-	-	1016.4	-	
2023/04/01 05:49:00	374	-	-	-	-	-	-	-	-	-	-	1016.4	-	
2023/04/01 05:50:00	373	-	-	-	-	-	-	-	-	-	-	1016.4	-	
2023/04/01 05:51:00	372	-	-	-	-	-	-	-	-	-	-	1016.4	-	
2023/04/01 05:52:00	371	-	-	-	-	-	-	-	-	-	-	1016.5	-	
2023/04/01 05:53:00	370	-	-	-	-	-	-	-	-	-	-	1016.5	-	
2023/04/01 05:54:00	370	-	-	-	-	-	-	-	-	-	-	1016.4	-	
2023/04/01 05:55:00	369	-	-	-	-	-	-	-	-	-	-	1016.4	-	
2023/04/01 05:56:00	368	-	-	-	-	-	-	-	-	-	-	1016.4	-	
2023/04/01 05:57:00	367	-	-	-	-	-	-	-	-	-	-	1016.4	-	
2023/04/01 05:58:00	366	-	-	-	-	-	-	-	-	-	-	1016.4	-	
2023/04/01 05:59:00	365	-	-	-	-	-	-	-	-	-	-	1016.4	-	
2023/04/01 06:00:00	364	-	-	-	-	-	-	-	-	-	-	1016.4	-	
2023/04/01 06:01:00	363	-	-	-	-	-	-	-	-	-	-	1016.4	-	
2023/04/01 06:02:00	362	-	-	-	-	-	-	-	-	-	-	1016.4	-	
2023/04/01 06:03:00	361	-	-	-	-	-	-	-	-	-	-	1016.4	-	
2023/04/01 06:04:00	360	-	-	-	-	-	-	-	-	-	-	1016.4	-	
2023/04/01 06:05:00	359	-	-	-	-	-	-	-	-	-	-	1016.4	-	
2023/04/01 06:06:00	358	-	-	-	-	-	-	-	-	-	-	1016.4	-	
2023/04/01 06:07:00	358	-	-	-	-	-	-	-	-	-	-	1016.4	-	
2023/04/01 06:08:00	357	-	-	-	-	-	-	-	-	-	-	1016.4	-	
2023/04/01 06:09:00	356	-	-	-	-	-	-	-	-	-	-	1016.4	-	
2023/04/01 06:10:00	355	-	-	-	-	-	-	-	-	-	-	1016.4	-	
2023/04/01 06:11:00	354	-	-	-	-	-	-	-	-	-	-	1016.4	-	
2023/04/01 06:12:00	352	-	-	-	-	-	-	-	-	-	-	1016.4	-	
2023/04/01 06:13:00	352	-	-	-	-	-	-	-	-	-	-	1016.4	-	
2023/04/01 06:14:00	351	-	-	-	-	-	-	-	-	-	-	1016.4	-	
2023/04/01 06:15:00	351	-	-	-	-	-	-	-	-	-	-	1016.4	-	
2023/04/01 06:16:00	350	-	-	-	-	-	-	-	-	-	-	1016.4	-	
2023/04/01 06:17:00	349	-	-	-	-	-	-	-	-	-	-	1016.4	-	
2023/04/01 06:18:00	348	-	-	-	-	-	-	-	-	-	-	1016.4	-	
2023/04/01 06:19:00	347	-	-	-	-	-	-	-	-	-	-	1016.4	-	
2023/04/01 06:20:00	346	-	-	-	-	-	-	-	-	-	-	1016.4	-	
2023/04/01 06:21:00	346	-	-	-	-	-	-	-	-	-	-	1016.4	-	
2023/04/01 06:22:00	345	-	-	-	-	-	-	-	-	-	-	1016.4	-	
2023/04/01 06:23:00	344	-	-	-	-	-	-	-	-	-	-	1016.4	-	
2023/04/01 06:24:00	343	-	-	-	-	-	-	-	-	-	-	1016.4	-	
2023/04/01 06:25:00	342	-	-	-	-	-	-	-	-	-	-	1016.4	-	
2023/04/01 06:26:00	341	-	-	-	-	-	-	-	-	-	-	1016.4	-	
2023/04/01 06:27:00	340	-	-	-	-	-	-	-	-	-	-	1016.4	-	
2023/04/01 06:28:00	340	-	-	-	-	-	-	-	-	-	-	1016.4	-	
2023/04/01 06:29:00	339	-	-	-	-	-	-	-	-	-	-	1016.5	-	
2023/04/01 06:30:00	338	-	-	-	-	-	-	-	-	-	-	1016.5	-	
2023/04/01 06:31:00	336	-	-	-	-	-	-	-	-	-	-	1016.5	-	
2023/04/01 06:32:00	335	-	-	-	-	-	-	-	-	-	-	1016.5	-	
2023/04/01 06:33:00	335	-	-	-	-	-	-	-	-	-	-	1016.5	-	
2023/04/01 06:34:00	334	-	-	-	-	-	-	-	-	-	-	1016.5	-	
2023/04/01 06:35:00	333	-	-	-	-	-	-	-	-	-	-	1016.5	-	
2023/04/01 06:36:00	333	-	-	-	-	-	-	-	-	-	-	1016.5	-	
2023/04/01 06:37:00	332	-	-	-	-	-	-	-	-	-	-	1016.5	-	
2023/04/01 06:38:00	332	-	-	-	-	-	-	-	-	-	-	1016.5	-	
2023/04/01 06:39:00	331	-	-	-	-	-	-	-	-	-	-	1016.5	-	
2023/04/01 06:40:00	331	-	-	-	-	-	-	-	-	-	-	1016.5	-	
2023/04/01 06:41:00	330	-	-	-	-	-	-	-	-	-	-	1016.5	-	
2023/04/01 06:42:00	330	-	-	-	-	-	-	-	-	-	-	1016.5	-	
2023/04/01 06:43:00	329	-	-	-	-	-	-	-	-	-	-	1016.5	-	
2023/04/01 06:44:00	328	-	-	-	-	-	-	-	-	-	-	1016.5	-	
2023/04/01 06:45:00	328	-	-	-	-	-	-	-	-	-	-	1016.5	-	
2023/04/01 06:46:00	327	-	-	-	-	-	-	-	-	-	-	1016.5	-	
2023/04/01 06:47:00	327	-	-	-	-	-	-	-	-	-	-	1016.5	-	
2023/04/01 06:48:00	327	-	-	-	-	-	-	-	-	-	-	1016.5	-	
2023/04/01 06:49:00	327	-	-	-	-	-	-	-	-	-	-	1016.6	-	
2023/04/01 06:50:00	326	-	-	-	-	-	-	-	-	-	-	1016.6	-	
2023/04/01 06:51:00	326	-	-	-	-	-	-	-	-	-	-	1016.6	-	
2023/04/01 06:52:00	325	-	-	-	-	-	-	-	-	-	-	1016.6	-	
2023/04/01 06:53:00	325	-	-	-	-	-	-	-	-	-	-	1016.6	-	
2023/04/01 06:54:00	324	-	-	-	-	-	-	-	-	-	-	1016.6	-	
2023/04/01 06:55:00	324	-	-	-	-	-	-	-	-	-	-	1016.6	-	
2023/04/01 06:56:00	324	-	-	-	-	-	-	-	-	-	-	1016.7	-	
2023/04/01 06:57:00	323	-	-	-	-	-	-	-	-	-	-	1016.7	-	
2023/04/01 06:58:00	323	-	-	-	-	-	-	-	-	-	-	1016.7	-	
2023/04/01 06:59:00	323	-	-	-	-	-	-	-	-	-	-	1016.7	-	
2023/04/01 07:00:00	323	-	-	-	-	-	-	-	-	-	-	1016.7	-	
2023/04/01 07:01:00	322	-	-	-	-	-	-	-	-	-	-	1016.8	-	
2023/04/01 07:02:00	322	-	-	-	-	-	-	-	-	-	-	1016.8	-	
2023/04/01 07:03:00	322	-	-	-	-	-	-	-	-	-	-	1016.8	-	
2023/04/01 07:04:00	321	-	-	-	-	-	-	-	-	-	-	1016.8	-	
2023/04/01 07:05:00	321	-	-	-	-	-	-	-	-	-	-	1016.8	-	
2023/04/01 07:06:00	321	-	-	-	-	-	-	-	-	-	-	1016.8	-	
2023/04/01 07:07:00	320	-	-	-	-	-	-	-	-	-	-	1016.8	-	
2023/04/01 07:08:00	320	-	-	-	-	-	-	-	-	-	-	1016.8	-	
2023/04/01 07:09:00	320	-	-	-	-	-	-	-	-	-	-	1016.8	-	
2023/04/01 07:10:00	320	-	-	-	-	-	-	-	-	-	-	1016.7	-	
2023/04/01 07:11:00	320	-	-	-	-	-	-	-	-	-	-	1016.7	-	
2023/04/01 07:12:00	319	-	-	-	-	-	-	-	-	-	-	1016.7	-	
2023/04/01 07:13:00	319	-	-	-	-	-	-	-	-	-	-	1016.7	-	
2023/04/01 07:14:00	319	-	-	-	-	-	-	-	-	-	-	1016.7	-	
2023/04/01 07:15:00	319	-	-	-	-	-	-	-	-	-	-	1016.7	-	
2023/04/01 07:16:00	319	-	-	-	-	-	-	-	-	-	-	1016.7	-	
2023/04/01 07:17:00	318	-	-	-	-	-	-	-	-	-	-	1016.7	-	
2023/04/01 07:18:00	318	-	-	-	-	-	-	-	-	-	-	1016.7	-	
2023/04/01 07:19:00	318	-	-	-	-	-	-	-	-	-	-	1016.7	-	
2023/04/01 07:20:00	318	-	-	-	-	-	-	-	-	-	-	1016.7	-	
2023/04/01 07:21:00	318	-	-	-	-	-	-	-	-	-	-	1016.7	-	
2023/04/01 07:22:00	317	-	-	-	-	-	-	-	-	-	-	1016.7	-	
2023/04/01 07:23:00	317	-	-	-	-	-	-	-	-	-	-	1016.7	-	
2023/04/01 07:24:00	317	-	-	-	-	-	-	-	-	-	-	1016.7	-	
2023/04/01 07:25:00	317	-	-	-	-	-	-	-	-	-	-	1016.7	-	
2023/04/01 07:26:00	317	-	-	-	-	-	-	-	-	-	-	1016.6	-	
2023/04/01 07:27:00	317	-	-	-	-	-	-	-	-	-	-	1016.6	-	
2023/04/01 07:28:00	317	-	-	-	-	-	-	-	-	-	-	1016.6	-	
2023/04/01 07:29:00	316	-	-	-	-	-	-	-	-	-	-	1016.6	-	
2023/04/01 07:30:00	316	-	-	-	-	-	-	-	-	-	-	1016.6	-	
2023/04/01 07:31:00	316	-	-	-	-	-	-	-	-	-	-	1016.6	-	
2023/04/01 07:32:00	316	-	-	-	-	-	-	-	-	-	-	1016.6	-	
2023/04/01 07:33:00	316	-	-	-	-	-	-	-	-	-	-	1016.6	-	
2023/04/01 07:34:00	316	-	-	-	-	-	-	-	-	-	-	1016.6	-	
2023/04/01 07:35:00	316	-	-	-	-	-	-	-	-	-	-	1016.6	-	
2023/04/01 07:36:00	315	-	-	-	-	-	-	-	-	-	-	1016.6	-	
2023/04/01 07:37:00	315	-	-	-	-	-	-	-	-	-	-	1016.6	-	
2023/04/01 07:38:00	315	-	-	-	-	-	-	-	-	-	-	1016.6	-	
2023/04/01 07:39:00	315	-	-	-	-	-	-	-	-	-	-	1016.6	-	
2023/04/01 07:40:00	315	-	-	-	-	-	-	-	-	-	-	1016.7	-	
2023/04/01 07:41:00	315	-	-	-	-	-	-	-	-	-	-	1016.7	-	
2023/04/01 07:42:00	315	-	-	-	-	-	-	-	-	-	-	1016.7	-	
2023/04/01 07:43:00	314	-	-	-	-	-	-	-	-	-	-	1016.7	-	
2023/04/01 07:44:00	314	-	-	-	-	-	-	-	-	-	-	1016.7	-	
2023/04/01 07:45:00	314	-	-	-	-	-	-	-	-	-	-	1016.7	-	
2023/04/01 07:46:00	314	-	-	-	-	-	-	-	-	-	-	1016.7	-	
2023/04/01 07:47:00	314	-	-	-	-	-	-	-	-	-	-	1016.7	-	
2023/04/01 07:48:00	314	-	-	-	-	-	-	-	-	-	-	1016.8	-	
2023/04/01 07:49:00	314	-	-	-	-	-	-	-	-	-	-	1016.8	-	
2023/04/01 07:50:00	314	-	-	-	-	-	-	-	-	-	-	1016.8	-	
2023/04/01 07:51:00	314	-	-	-	-	-	-	-	-	-	-	1016.8	-	
2023/04/01 07:52:00	314	-	-	-	-	-	-	-	-	-	-	1016.8	-	
2023/04/01 07:53:00	314	-	-	-	-	-	-	-	-	-	-	1016.8	-	
2023/04/01 07:54:00	314	-	-	-	-	-	-	-	-	-	-	1016.8	-	
2023/04/01 07:55:00	314	-	-	-	-	-	-	-	-	-	-	1016.8	-	
2023/04/01 07:56:00	313	-	-	-	-	-	-	-	-	-	-	1016.8	-	
2023/04/01 07:57:00	314	-	-	-	-	-	-	-	-	-	-	1016.9	-	
2023/04/01 07:58:00	313	-	-	-	-	-	-	-	-	-	-	1016.9	-	
2023/04/01 07:59:00	313	-	-	-	-	-	-	-	-	-	-	1016.9	-	
2023/04/01 08:00:00	313	-	-	-	-	-	-	-	-	-	-	1016.9	-	
2023/04/01 08:01:00	313	-	-	-	-	-	-	-	-	-	-	1016.9	-	
2023/04/01 08:02:00	314	-	-	-	-	-	-	-	-	-	-	1017.0	-	
2023/04/01 08:03:00	314	-	-	-	-	-	-	-	-	-	-	1017.0	-	
2023/04/01 08:04:00	314	-	-	-	-	-	-	-	-	-	-	1017.0	-	
2023/04/01 08:05:00	314	-	-	-	-	-	-	-	-	-	-	1017.0	-	
2023/04/01 08:06:00	314	-	-	-	-	-	-	-	-	-	-	1017.0	-	
2023/04/01 08:07:00	314	-	-	-	-	-	-	-	-	-	-	1017.0	-	
2023/04/01 08:08:00	314	-	-	-	-	-	-	-	-	-	-	1017.0	-	
2023/04/01 08:09:00	314	-	-	-	-	-	-	-	-	-	-	1017.0	-	
2023/04/01 08:10:00	315	-	-	-	-	-	-	-	-	-	-	1017.0	-	
2023/04/01 08:11:00	315	-	-	-	-	-	-	-	-	-	-	1017.0	-	
2023/04/01 08:12:00	315	-	-	-	-	-	-	-	-	-	-	1017.0	-	
2023/04/01 08:13:00	315	-	-	-	-	-	-	-	-	-	-	1017.1	-	
2023/04/01 08:14:00	315	-	-	-	-	-	-	-	-	-	-	1017.1	-	
2023/04/01 08:15:00	316	-	-	-	-	-	-	-	-	-	-	1017.1	-	
2023/04/01 08:16:00	316	-	-	-	-	-	-	-	-	-	-	1017.1	-	
2023/04/01 08:17:00	316	-	-	-	-	-	-	-	-	-	-	1017.1	-	
2023/04/01 08:18:00	316	-	-	-	-	-	-	-	-	-	-	1017.1	-	
2023/04/01 08:19:00	316	-	-	-	-	-	-	-	-	-	-	1017.1	-	
2023/04/01 08:20:00	317	-	-	-	-	-	-	-	-	-	-	1017.1	-	
2023/04/01 08:21:00	317	-	-	-	-	-	-	-	-	-	-	1017.1	-	
2023/04/01 08:22:00	317	-	-	-	-	-	-	-	-	-	-	1017.1	-	
2023/04/01 08:23:00	318	-	-	-	-	-	-	-	-	-	-	1017.2	-	
2023/04/01 08:24:00	318	-	-	-	-	-	-	-	-	-	-	1017.2	-	
2023/04/01 08:25:00	318	-	-	-	-	-	-	-	-	-	-	1017.2	-	
2023/04/01 08:26:00	318	-	-	-	-	-	-	-	-	-	-	1017.2	-	
2023/04/01 08:27:00	319	-	-	-	-	-	-	-	-	-	-	1017.2	-	
2023/04/01 08:28:00	319	-	-	-	-	-	-	-	-	-	-	1017.2	-	
2023/04/01 08:29:00	319	-	-	-	-	-	-	-	-	-	-	1017.2	-	
2023/04/01 08:30:00	319	-	-	-	-	-	-	-	-	-	-	1017.2	-	
2023/04/01 08:31:00	319	-	-	-	-	-	-	-	-	-	-	1017.2	-	
2023/04/01 08:32:00	320	-	-	-	-	-	-	-	-	-	-	1017.2	-	
2023/04/01 08:33:00	320	-	-	-	-	-	-	-	-	-	-	1017.2	-	
2023/04/01 08:34:00	320	-	-	-	-	-	-	-	-	-	-	1017.2	-	
2023/04/01 08:35:00	321	-	-	-	-	-	-	-	-	-	-	1017.2	-	
2023/04/01 08:36:00	321	-	-	-	-	-	-	-	-	-	-	1017.2	-	
2023/04/01 08:37:00	321	-	-	-	-	-	-	-	-	-	-	1017.2	-	
2023/04/01 08:38:00	322	-	-	-	-	-	-	-	-	-	-	1017.1	-	
2023/04/01 08:39:00	322	-	-	-	-	-	-	-	-	-	-	1017.1	-	
2023/04/01 08:40:00	323	-	-	-	-	-	-	-	-	-	-	1017.1	-	
2023/04/01 08:41:00	323	-	-	-	-	-	-	-	-	-	-	1017.1	-	
2023/04/01 08:42:00	324	-	-	-	-	-	-	-	-	-	-	1017.1	-	
2023/04/01 08:43:00	324	-	-	-	-	-	-	-	-	-	-	1017.1	-	
2023/04/01 08:44:00	325	-	-	-	-	-	-	-	-	-	-	1017.1	-	
2023/04/01 08:45:00	325	-	-	-	-	-	-	-	-	-	-	1017.1	-	
2023/04/01 08:46:00	326	-	-	-	-	-	-	-	-	-	-	1017.1	-	
2023/04/01 08:47:00	326	-	-	-	-	-	-	-	-	-	-	1017.1	-	
2023/04/01 08:48:00	327	-	-	-	-	-	-	-	-	-	-	1017.1	-	
2023/04/01 08:49:00	327	-	-	-	-	-	-	-	-	-	-	1017.1	-	
2023/04/01 08:50:00	328	-	-	-	-	-	-	-	-	-	-	1017.1	-	
2023/04/01 08:51:00	328	-	-	-	-	-	-	-	-	-	-	1017.1	-	
2023/04/01 08:52:00	329	-	-	-	-	-	-	-	-	-	-	1017.1	-	
2023/04/01 08:53:00	330	-	-	-	-	-	-	-	-	-	-	1017.1	-	
2023/04/01 08:54:00	330	-	-	-	-	-	-	-	-	-	-	1017.1	-	
2023/04/01 08:55:00	331	-	-	-	-	-	-	-	-	-	-	1017.1	-	
2023/04/01 08:56:00	332	-	-	-	-	-	-	-	-	-	-	1017.1	-	
2023/04/01 08:57:00	332	-	-	-	-	-	-	-	-	-	-	1017.1	-	
2023/04/01 08:58:00	333	-	-	-	-	-	-	-	-	-	-	1017.1	-	
2023/04/01 08:59:00	334	-	-	-	-	-	-	-	-	-	-	1017.1	-	
2023/04/01 09:00:00	334	-	-	-	-	-	-	-	-	-	-	1017.1	-	
2023/04/01 09:01:00	335	-	-	-	-	-	-	-	-	-	-	1017.1	-	
2023/04/01 09:02:00	335	-	-	-	-	-	-	-	-	-	-	1017.1	-	
2023/04/01 09:03:00	336	-	-	-	-	-	-	-	-	-	-	1017.1	-	
2023/04/01 09:04:00	337	-	-	-	-	-	-	-	-	-	-	1017.1	-	
2023/04/01 09:05:00	338	-	-	-	-	-	-	-	-	-	-	1017.1	-	
2023/04/01 09:06:00	339	-	-	-	-	-	-	-	-	-	-	1017.1	-	
2023/04/01 09:07:00	339	-	-	-	-	-	-	-	-	-	-	1017.1	-	
2023/04/01 09:08:00	340	-	-	-	-	-	-	-	-	-	-	1017.1	-	
2023/04/01 09:09:00	341	-	-	-	-	-	-	-	-	-	-	1017.1	-	
2023/04/01 09:10:00	342	-	-	-	-	-	-	-	-	-	-	1017.1	-	
2023/04/01 09:11:00	343	-	-	-	-	-	-	-	-	-	-	1017.1	-	
2023/04/01 09:12:00	344	-	-	-	-	-	-	-	-	-	-	1017.1	-	
2023/04/01 09:13:00	344	-	-	-	-	-	-	-	-	-	-	1017.1	-	
2023/04/01 09:14:00	345	-	-	-	-	-	-	-	-	-	-	1017.1	-	
2023/04/01 09:15:00	346	-	-	-	-	-	-	-	-	-	-	1017.1	-	
2023/04/01 09:16:00	346	-	-	-	-	-	-	-	-	-	-	1017.1	-	
2023/04/01 09:17:00	347	-	-	-	-	-	-	-	-	-	-	1017.1	-	
2023/04/01 09:18:00	349	-	-	-	-	-	-	-	-	-	-	1017.1	-	
2023/04/01 09:19:00	349	-	-	-	-	-	-	-	-	-	-	1017.1	-	
2023/04/01 09:20:00	350	-	-	-	-	-	-	-	-	-	-	1017.2	-	
2023/04/01 09:21:00	351	-	-	-	-	-	-	-	-	-	-	1017.2	-	
2023/04/01 09:22:00	352	-	-	-	-	-	-	-	-	-	-	1017.2	-	
2023/04/01 09:23:00	353	-	-	-	-	-	-	-	-	-	-	1017.2	-	
2023/04/01 09:24:00	354	-	-	-	-	-	-	-	-	-	-	1017.2	-	
2023/04/01 09:25:00	355	-	-	-	-	-	-	-	-	-	-	1017.2	-	
2023/04/01 09:26:00	356	-	-	-	-	-	-	-	-	-	-	1017.2	-	
2023/04/01 09:27:00	357	-	-	-	-	-	-	-	-	-	-	1017.2	-	
2023/04/01 09:28:00	358	-	-	-	-	-	-	-	-	-	-	1017.2	-	
2023/04/01 09:29:00	359	-	-	-	-	-	-	-	-	-	-	1017.2	-	
2023/04/01 09:30:00	360	-	-	-	-	-	-	-	-	-	-	1017.2	-	
2023/04/01 09:31:00	361	-	-	-	-	-	-	-	-	-	-	1017.2	-	
2023/04/01 09:32:00	362	-	-	-	-	-	-	-	-	-	-	1017.2	-	
2023/04/01 09:33:00	363	-	-	-	-	-	-	-	-	-	-	1017.2	-	
2023/04/01 09:34:00	365	-	-	-	-	-	-	-	-	-	-	1017.2	-	
2023/04/01 09:35:00	366	-	-	-	-	-	-	-	-	-	-	1017.2	-	
2023/04/01 09:36:00	367	-	-	-	-	-	-	-	-	-	-	1017.2	-	
2023/04/01 09:37:00	368	-	-	-	-	-	-	-	-	-	-	1017.3	-	
2023/04/01 09:38:00	369	-	-	-	-	-	-	-	-	-	-	1017.3	-	
2023/04/01 09:39:00	370	-	-	-	-	-	-	-	-	-	-	1017.3	-	
2023/04/01 09:40:00	372	-	-	-	-	-	-	-	-	-	-	1017.3	-	
2023/04/01 09:41:00	373	-	-	-	-	-	-	-	-	-	-	1017.2	-	
2023/04/01 09:42:00	374	-	-	-	-	-	-	-	-	-	-	1017.2	-	
2023/04/01 09:43:00	375	-	-	-	-	-	-	-	-	-	-	1017.2	-	
2023/04/01 09:44:00	377	-	-	-	-	-	-	-	-	-	-	1017.2	-	
2023/04/01 09:45:00	378	-	-	-	-	-	-	-	-	-	-	1017.2	-	
2023/04/01 09:46:00	379	-	-	-	-	-	-	-	-	-	-	1017.2	-	
2023/04/01 09:47:00	380	-	-	-	-	-	-	-	-	-	-	1017.2	-	
2023/04/01 09:48:00	381	-	-	-	-	-	-	-	-	-	-	1017.2	-	
2023/04/01 09:49:00	383	-	-	-	-	-	-	-	-	-	-	1017.2	-	
2023/04/01 09:50:00	384	-	-	-	-	-	-	-	-	-	-	1017.2	-	
2023/04/01 09:51:00	385	-	-	-	-	-	-	-	-	-	-	1017.2	-	
2023/04/01 09:52:00	386	-	-	-	-	-	-	-	-	-	-	1017.2	-	
2023/04/01 09:53:00	387	-	-	-	-	-	-	-	-	-	-	1017.2	-	
2023/04/01 09:54:00	388	-	-	-	-	-	-	-	-	-	-	1017.2	-	
2023/04/01 09:55:00	390	-	-	-	-	-	-	-	-	-	-	1017.2	-	
2023/04/01 09:56:00	391	-	-	-	-	-	-	-	-	-	-	1017.2	-	
2023/04/01 09:57:00	392	-	-	-	-	-	-	-	-	-	-	1017.2	-	
2023/04/01 09:58:00	393	-	-	-	-	-	-	-	-	-	-	1017.2	-	
2023/04/01 09:59:00	395	-	-	-	-	-	-	-	-	-	-	1017.2	-	
2023/04/01 10:00:00	396	-	-	-	-	-	-	-	-	-	-	1017.2	-	
2023/04/01 10:01:00	397	-	-	-	-	-	-	-	-	-	-	1017.3	-	
2023/04/01 10:02:00	398	-	-	-	-	-	-	-	-	-	-	1017.3	-	
2023/04/01 10:03:00	400	-	-	-	-	-	-	-	-	-	-	1017.3	-	
2023/04/01 10:04:00	401	-	-	-	-	-	-	-	-	-	-	1017.3	-	
2023/04/01 10:05:00	403	-	-	-	-	-	-	-	-	-	-	1017.3	-	
2023/04/01 10:06:00	404	-	-	-	-	-	-	-	-	-	-	1017.3	-	
2023/04/01 10:07:00	405	-	-	-	-	-	-	-	-	-	-	1017.3	-	
2023/04/01 10:08:00	406	-	-	-	-	-	-	-	-	-	-	1017.3	-	
2023/04/01 10:09:00	407	-	-	-	-	-	-	-	-	-	-	1017.3	-	
2023/04/01 10:10:00	408	-	-	-	-	-	-	-	-	-	-	1017.3	-	
2023/04/01 10:11:00	409	-	-	-	-	-	-	-	-	-	-	1017.3	-	
2023/04/01 10:12:00	412	-	-	-	-	-	-	-	-	-	-	1017.3	-	
2023/04/01 10:13:00	412	-	-	-	-	-	-	-	-	-	-	1017.3	-	
2023/04/01 10:14:00	413	-	-	-	-	-	-	-	-	-	-	1017.3	-	
2023/04/01 10:15:00	415	-	-	-	-	-	-	-	-	-	-	1017.3	-	
2023/04/01 10:16:00	416	-	-	-	-	-	-	-	-	-	-	1017.3	-	
2023/04/01 10:17:00	417	-	-	-	-	-	-	-	-	-	-	1017.3	-	
2023/04/01 10:18:00	418	-	-	-	-	-	-	-	-	-	-	1017.3	-	
2023/04/01 10:19:00	420	-	-	-	-	-	-	-	-	-	-	1017.3	-	
2023/04/01 10:20:00	421	-	-	-	-	-	-	-	-	-	-	1017.3	-	
2023/04/01 10:21:00	422	-	-	-	-	-	-	-	-	-	-	1017.3	-	
2023/04/01 10:22:00	424	-	-	-	-	-	-	-	-	-	-	1017.3	-	
2023/04/01 10:23:00	425	-	-	-	-	-	-	-	-	-	-	1017.3	-	
2023/04/01 10:24:00	426	-	-	-	-	-	-	-	-	-	-	1017.3	-	
2023/04/01 10:25:00	427	-	-	-	-	-	-	-	-	-	-	1017.3	-	
2023/04/01 10:26:00	429	-	-	-	-	-	-	-	-	-	-	1017.2	-	
2023/04/01 10:27:00	430	-	-	-	-	-	-	-	-	-	-	1017.2	-	
2023/04/01 10:28:00	431	-	-	-	-	-	-	-	-	-	-	1017.2	-	
2023/04/01 10:29:00	433	-	-	-	-	-	-	-	-	-	-	1017.2	-	
2023/04/01 10:30:00	434	-	-	-	-	-	-	-	-	-	-	1017.2	-	
2023/04/01 10:31:00	436	-	-	-	-	-	-	-	-	-	-	1017.2	-	
2023/04/01 10:32:00	437	-	-	-	-	-	-	-	-	-	-	1017.2	-	
2023/04/01 10:33:00	438	-	-	-	-	-	-	-	-	-	-	1017.2	-	
2023/04/01 10:34:00	440	-	-	-	-	-	-	-	-	-	-	1017.2	-	
2023/04/01 10:35:00	441	-	-	-	-	-	-	-	-	-	-	1017.2	-	
2023/04/01 10:36:00	442	-	-	-	-	-	-	-	-	-	-	1017.2	-	
2023/04/01 10:37:00	444	-	-	-	-	-	-	-	-	-	-	1017.2	-	
2023/04/01 10:38:00	445	-	-	-	-	-	-	-	-	-	-	1017.2	-	
2023/04/01 10:39:00	447	-	-	-	-	-	-	-	-	-	-	1017.2	-	
2023/04/01 10:40:00	448	-	-	-	-	-	-	-	-	-	-	1017.1	-	
